"Lactobacillus"	"Blautia"	"Allobaculum"	"Desulfovibrio"	"Collinsella"	"Dorea"	"Treponema"	"Oscillospira"	"[Ruminococcus]"	"Ruminococcus"	"Streptococcus"	"Clostridium"	"Coprococcus"	"Adlercreutzia"	"[Prevotella]"	"Gemella"	"Turicibacter"	"Butyricicoccus"	"p-75-a5"	"Shuttleworthia"	"Staphylococcus"	"Roseburia"	"Bifidobacterium"	"Holdemania"	"Dehalobacterium"	"Escherichia"	"Aggregatibacter"	"Bacteroides"	"Defluviitalea"	"Jeotgalicoccus"	"Coprobacillus"	"Corynebacterium"	"Helicobacter"	"Prevotella"	"rc4-4"	"[Eubacterium]"	"Enterococcus"	"Facklamia"	"Actinomyces"	"Rothia"	"Christensenella"	"Burkholderia"	"CandidatusArthromitus"	"Anaerostipes"	"Akkermansia"	"Veillonella"	"Lactococcus"	"Anaerofustis"	"Enterobacter"	"Psychrobacter"
"Jeotgalicoccus"	-0.237525115143276	-0.251123881277434	-0.00815925968049423	-0.174970790926154	-0.296453101724624	-0.262002894184759	0.170836107450802	0.00271975322683141	0.155932518338334	-0.0979111161659308	0.35266133507914	0.345408659807589	0.0861255188496613	-0.133267908114739	0.0355731225296443	0.409090909090909	0.304368167700156	-0.13401627110983	0.390737880254779	-0.0907372400756144	0.482381910618866	0.0533861403056453	-0.335232733208963	-0.16796230556195	-0.0317580820538466	0.399011937560506	0.5	-0.13401627110983	-0.260869565217391	1	-0.171611200075881	0.722315118514615	-0.171611200075881	0.130167242168466	-0.0907372400756144	-0.0907372400756144	0.399011937560506	0.399011937560506	0.293610109757352	0.197867682662563	-0.189611421994339	0.26039616122625	-0.0907372400756144	-0.0628100103056187	-0.0628100103056187	-0.113552804365045	-0.0628100103056187	-0.0628100103056187	-0.0628100103056187	0.659505108208997
"Coprobacillus"	-0.240618574788612	0.0823018403077438	-0.175462951211648	0.346925118519448	-0.105735003173143	0.0417224607115645	-0.0812074702593722	0.336065847923287	0.10287730038468	-0.0125738922692386	0.00114308111538533	0.0805872186346658	0.361213632461764	-0.191466086827043	0.0261642075873266	0.0840992386735498	-0.316464874664442	0.388117919420634	0.119451976557767	-0.171611200075881	-0.166478852547024	0.332957705094047	-0.405658679712734	0.0306672910964812	0.462778902726496	0.131243591777942	0.0887849611503691	0.205060034523827	-0.0523284151746532	-0.171611200075881	1	-0.118792474141194	0.34297520661157	-0.0272403984833633	0.230602550101965	0.628049322499927	0.243596060496938	0.309217856385909	0.115084812666933	0.0853076233754888	-0.0135190950889935	0.0525920360631104	0.143605205619053	0.296981185352984	-0.118792474141194	0.342028754330395	0.455371150874576	0.37617616811378	0.257383693972586	-0.118792474141194
"Corynebacterium"	-0.135551802331477	-0.0150613113701642	-0.135551802331477	-0.135551802331477	-0.0753065568508208	-0.195797047812134	0.0455316990416748	0.0451839341104925	0.165674425071806	0.105429179591149	0.316287538773447	0.195797047812134	0.0451839341104925	-0.135551802331477	0.213411285015682	0.377573811950822	0.196224086591642	-0.092768562968351	0.256042293292791	-0.0628100103056187	0.364269553616972	-0.205891486826984	-0.232054351775402	0.0152480841032965	0.16581867797251	0.602625833114415	0.722315118514615	-0.092768562968351	-0.180578779628654	0.722315118514615	-0.118792474141194	1	-0.118792474141194	0.305083077832961	-0.0628100103056187	-0.0628100103056187	0.602625833114415	0.602625833114415	0.487781748820883	0.360534336085	-0.131252563551667	0.455371150874576	-0.0628100103056187	-0.0434782608695652	-0.0434782608695652	-0.0786033695366628	-0.0434782608695652	-0.0434782608695652	-0.0434782608695652	-0.0434782608695652
"Helicobacter"	-0.245762439807846	-0.200610735750125	0.115451192653918	0.152601328903942	-0.372072903057925	-0.0577255963269592	0.108852566517882	0.117737354884689	0.0914464892308264	0.222329276942447	0.0114308111538533	0.394362984807939	0.109164246519299	-0.0565825152115738	0.384987625927806	-0.00996731717612442	-0.279233712939213	0.0910888994558631	0.0457232446154132	-0.171611200075881	-0.0288483210189788	0.0649087222927024	-0.176705155706994	-0.0318245473642729	0.229959355866565	0.131243591777942	0.0887849611503691	0.478326732891416	-0.292789942048655	-0.171611200075881	0.34297520661157	-0.118792474141194	1	0.16173986599497	-0.171611200075881	0.22583557232208	-0.00695988744276966	-0.214762241091178	-0.0885267789745639	0.104622556969939	0.19780570709159	0.107438016528926	0.513641855782672	-0.118792474141194	-0.118792474141194	-0.00695988744276966	0.455371150874576	-0.118792474141194	0.257383693972586	-0.118792474141194
"Prevotella"	0.0020722329072007	0.0393724252368132	0.0616489289892207	0.111900576988838	-0.146092419957649	0.0575044631748193	0.27015856679759	0.0502516479996169	-0.0730462099788246	0.225873386884876	0.512877644532173	-0.0999852377724336	0.068383685937623	0.26887221970929	0.582732866863582	0.405993150460189	0.0342664163245065	-0.0634196373445669	-0.233644260286879	-0.207403406608676	0.100781902779345	-0.0838941244757787	-0.0010642514280235	0.00209793031124823	0.0461473277585025	0.0333455143435456	0.51526783829343	0.412825941205199	-0.215701506920434	0.130167242168466	-0.0272403984833633	0.305083077832961	0.16173986599497	1	-0.207403406608676	-0.207403406608676	0.340664984374601	0.0333455143435456	0.0583584146043211	0.5361679341772	0.102546930796943	0.152205726525793	0.0534711907662993	-0.143568507215511	-0.143568507215511	0.0477651962218356	-0.143568507215511	-0.143568507215511	0.412759458244594	-0.143568507215511
"rc4-4"	-0.288293842044129	0.203074907603412	0.0317304543130331	-0.0444226360382464	0.159558855974109	0.312771621085612	-0.39465881507351	0.349034997443364	0.230272439871726	-0.159558855974109	-0.455105373289789	0.129641570478964	0.477769983513384	-0.415215659296262	-0.260869565217391	-0.0632411067193676	-0.379324507506911	0.302234611409148	0.409776152842599	-0.0907372400756144	-0.122025463555761	0.0123932111423819	-0.163891558457715	0.399254660762013	0.17512313818264	-0.113552804365045	-0.0907372400756144	-0.13401627110983	0.423913043478261	-0.0907372400756144	0.230602550101965	-0.0628100103056187	-0.171611200075881	-0.207403406608676	1	0.5	-0.113552804365045	-0.113552804365045	-0.153187883351662	-0.153187883351662	-0.189611421994339	-0.171611200075881	-0.0907372400756144	-0.0628100103056187	0.659505108208997	0.399011937560506	-0.0628100103056187	-0.0628100103056187	-0.0628100103056187	-0.0628100103056187
"[Eubacterium]"	-0.371699607666959	0.411589321660487	-0.155932518338334	-0.00271975322683141	0.055301648945572	0.458731710925564	-0.237069357665685	0.307332114631949	0.188569557060311	-0.180410297379817	-0.288293842044129	0.296453101724624	0.248404128050602	-0.477769983513384	-0.260869565217391	-0.0632411067193676	-0.285288372112982	0.735693488280004	0.388924711436892	-0.0907372400756144	0.00953323934029379	0.231657715969139	-0.335232733208963	0.483694726946163	0.342079912408576	0.321732945700962	-0.0907372400756144	-0.13401627110983	0.0602766798418972	-0.0907372400756144	0.628049322499927	-0.0628100103056187	0.22583557232208	-0.207403406608676	0.5	1	-0.113552804365045	-0.113552804365045	-0.153187883351662	-0.153187883351662	-0.189611421994339	-0.171611200075881	-0.0907372400756144	-0.0628100103056187	-0.0628100103056187	0.399011937560506	0.659505108208997	-0.0628100103056187	-0.0628100103056187	-0.0628100103056187
"Enterococcus"	-0.379693360562072	-0.204217544525417	0.0710979599458861	0.148246810099933	-0.272290059367223	-0.334311684000868	0.304873089645601	0.302544510408026	0.211781157285618	0.328260793792708	0.484071216652841	0.12101780416321	0.251111943638661	0.142195919891772	0.417148843813257	0.362738125055006	0.269851887838125	-0.167714197636889	0	-0.113552804365045	0	-0.232243938486159	-0.0730285723569379	-0.289450015663654	0.420903031373239	0.302631578947369	0.798023875121013	0.178196334989194	0.00989285795604561	0.399011937560506	0.243596060496938	0.602625833114415	-0.00695988744276966	0.340664984374601	-0.113552804365045	-0.113552804365045	1	0.681578947368421	0.528257760324458	0.347201673116479	-0.00941621255461022	0.482220772820469	-0.113552804365045	0.550223586756639	-0.0786033695366628	0.176315789473684	-0.0786033695366628	-0.0786033695366628	0.497821340398864	-0.0786033695366628
"Facklamia"	-0.0302544510408026	-0.187577596452976	-0.161861313068294	0.0484071216652841	-0.0892506305703676	-0.400871476290634	-0.0388713189298141	0.11950508161117	0.0287417284887625	0.0953015207785281	0.301031787855986	-0.128581416923411	0.184552151348896	0.0257162833846822	0.108821437516502	0.235779781285754	0.0613988845923824	-0.167714197636889	0.0332798961448828	-0.113552804365045	0	-0.109759121613322	-0.158487540008674	-0.289450015663654	0.221049793455011	0.302631578947369	0.399011937560506	-0.167714197636889	0.00989285795604561	0.399011937560506	0.309217856385909	0.602625833114415	-0.214762241091178	0.0333455143435456	-0.113552804365045	-0.113552804365045	0.681578947368421	1	0.528257760324458	0.112893795553211	-0.237288556376178	0.482220772820469	-0.113552804365045	0.550223586756639	-0.0786033695366628	-0.142105263157895	-0.0786033695366628	0.497821340398864	-0.0786033695366628	-0.0786033695366628
"Actinomyces"	0.0404064803982098	-0.0979551039956602	0.329374037185407	-0.1873391363917	0.149381533593382	-0.105301736795335	0.0431852006937055	-0.264478780788283	-0.0844862771962569	0.220398983990235	0.302436383586601	-0.0771396443965824	-0.258356586788554	0.290191995587143	0.126786183758856	0.264249098781617	0.397583424492029	-0.226254059401512	0.133463829194087	-0.153187883351662	0.405583134566876	-0.321891376640378	0.198714629442436	-0.287592502362857	0.0674027706071646	0.19596658850746	0.293610109757352	-0.00942725247506301	0.0306956023837231	0.293610109757352	0.115084812666933	0.487781748820883	-0.0885267789745639	0.0583584146043211	-0.153187883351662	-0.153187883351662	0.528257760324458	0.528257760324458	1	0.213793103448276	0.0274382592799097	0.472411084164264	0.14042222640569	0.445365944575589	-0.106039510613235	0.0894630077968841	-0.106039510613235	-0.106039510613235	-0.106039510613235	-0.106039510613235
"Rothia"	-0.0685685727969621	-0.0697930115969079	-0.188563575191646	0.17019699319246	0.0355087251984268	-0.237541127189476	0.115366178996042	-0.0979551039956602	0.1873391363917	0.150605972393328	0.363658323583888	-0.198359085591212	0.162850360392785	0.0293865311986981	0.467106992795787	0.43908057322804	0.192656165571755	-0.226254059401512	-0.119995002394684	-0.153187883351662	0.139057074708643	0.12746898514959	-0.388625446188056	-0.0756169941557511	0.0343141377636474	0.112893795553211	0.491477792419915	0.288473925736928	-0.290940926941376	0.197867682662563	0.0853076233754888	0.360534336085	0.104622556969939	0.5361679341772	-0.153187883351662	-0.153187883351662	0.347201673116479	0.112893795553211	0.213793103448276	1	0.0670713004620016	0.150495524256759	0.19914424835716	-0.106039510613235	-0.106039510613235	0.0426014322842305	-0.106039510613235	-0.106039510613235	0.318118531839706	-0.106039510613235
"Christensenella"	-0.0541276449274166	0.00108255289854833	0.0963472079708016	0.0692833855070933	-0.0595404094201583	0.081191467391125	0.617440870056141	0.07144849130419	-0.245739507970472	0.328013528260145	0.40920499565127	0.345334374636918	-0.180786334057572	0.47415816956417	0.300885008116016	-0.0129793532912791	-0.220779994192762	-0.280050569251807	-0.230583767390795	-0.189611421994339	-0.338094282919203	0.147987396563961	0.14566529544877	-0.101925902937706	0.20153015900572	-0.237288556376178	0.0959343504138022	0.197535669382971	-0.00825958845808672	-0.189611421994339	-0.0135190950889935	-0.131252563551667	0.19780570709159	0.102546930796943	-0.189611421994339	-0.189611421994339	-0.00941621255461022	-0.237288556376178	0.0274382592799097	0.0670713004620016	1	-0.196382644450643	0.121893056996361	-0.131252563551667	-0.131252563551667	-0.00941621255461022	-0.131252563551667	-0.131252563551667	0.281255493325	-0.131252563551667
"Burkholderia"	0.0222900817500139	-0.108592705961606	0.0857310836538997	-0.112593489865455	-0.12859662548085	-0.0371501362500232	-0.0676728918828102	-0.284055657173255	-0.0228616223077066	-0.0994480570385237	0.112021949307762	0.00514386501923399	-0.18232143790396	0.0548678935384958	0.196231556904949	0.669056165447352	0.337944391044381	-0.0409239983062573	0.198324573519355	0.171015327853396	0.0661107356684931	-0.167680865922814	0.067511936565795	0.134820355197738	0.00858057298009572	0.160077411183702	0.26039616122625	-0.0611659759631158	-0.207444788728089	0.26039616122625	0.0525920360631104	0.455371150874576	0.107438016528926	0.152205726525793	-0.171611200075881	-0.171611200075881	0.482220772820469	0.482220772820469	0.472411084164264	0.150495524256759	-0.196382644450643	1	0.0887849611503691	0.415773659494178	-0.118792474141194	-0.214762241091178	-0.118792474141194	-0.118792474141194	-0.118792474141194	-0.118792474141194
"CandidatusArthromitus"	-0.0571148177634596	-0.241151452779052	-0.225739517827007	0.392551049072667	0.0707135838976167	-0.182223466197704	-0.0730849657543537	0.123295479616357	0.25021729686849	0.291920179679905	-0.0534884801276844	0.203074907603412	0.117855973162694	-0.0761530903512795	0.378458498023715	0.102766798418972	-0.321176559050762	-0.13401627110983	0.197635401149749	-0.0907372400756144	0.158251773048877	0.00953323934029379	-0.335232733208963	-0.113810523987332	0.19962223005275	-0.113552804365045	-0.0907372400756144	0.671477358373211	0.0849802371541502	-0.0907372400756144	0.143605205619053	-0.0628100103056187	0.513641855782672	0.0534711907662993	-0.0907372400756144	-0.0907372400756144	-0.113552804365045	-0.113552804365045	0.14042222640569	0.19914424835716	0.121893056996361	0.0887849611503691	1	-0.0628100103056187	-0.0628100103056187	-0.113552804365045	-0.0628100103056187	-0.0628100103056187	-0.0628100103056187	-0.0628100103056187
"Anaerostipes"	-0.165674425071806	-0.225919670552462	0.195797047812134	0.0753065568508208	-0.135551802331477	-0.135551802331477	0.136595097125025	0.135551802331477	0.0753065568508208	0.195797047812134	0.225919670552462	-0.135551802331477	0.105429179591149	0.286164916033119	0.114913768854598	0.147746274241626	0.166035765577543	-0.092768562968351	-0.0150613113701642	-0.0628100103056187	-0.205891486826984	-0.205891486826984	0.201113771538682	-0.259217429756041	0.256265229593878	-0.0786033695366628	-0.0628100103056187	-0.092768562968351	0.377573811950822	-0.0628100103056187	0.296981185352984	-0.0434782608695652	-0.118792474141194	-0.143568507215511	-0.0628100103056187	-0.0628100103056187	0.550223586756639	0.550223586756639	0.445365944575589	-0.106039510613235	-0.131252563551667	0.415773659494178	-0.0628100103056187	1	-0.0434782608695652	-0.0786033695366628	-0.0434782608695652	-0.0434782608695652	-0.0434782608695652	-0.0434782608695652
"Akkermansia"	-0.105429179591149	0.0150613113701642	0.225919670552462	-0.0150613113701642	-0.0150613113701642	0.0753065568508208	-0.273190194250049	0.225919670552462	0.316287538773447	0.0150613113701642	-0.346410161513776	0.105429179591149	0.346410161513776	-0.256042293292791	-0.180578779628654	-0.180578779628654	-0.301883210140987	-0.092768562968351	0.346410161513776	-0.0628100103056187	0.0475134200369963	-0.205891486826984	0.0154702901183601	0.228721261549448	0.105520976891597	-0.0786033695366628	-0.0628100103056187	-0.092768562968351	0.344741306563794	-0.0628100103056187	-0.118792474141194	-0.0434782608695652	-0.118792474141194	-0.143568507215511	0.659505108208997	-0.0628100103056187	-0.0786033695366628	-0.0786033695366628	-0.106039510613235	-0.106039510613235	-0.131252563551667	-0.118792474141194	-0.0628100103056187	-0.0434782608695652	1	-0.0786033695366628	-0.0434782608695652	-0.0434782608695652	-0.0434782608695652	-0.0434782608695652
"Veillonella"	-0.278340949575384	0.154297700308093	0.142195919891772	0.00756361276020065	0.178501261140735	0.128581416923411	-0.0312494916886741	0.149759532651973	-0.0499198442173243	0.0756361276020065	-0.145221364995852	-0.012101780416321	0.155810422860133	-0.139170474787692	-0.0181369062527503	-0.0280297642087959	0.0667049610386377	0.210807428974145	0.034792618696923	-0.113552804365045	-0.0477213572231833	0.0365863738711072	0.00155379941184974	-0.0903574122971194	0.056019468204352	-0.142105263157895	0.285459133195461	0.178196334989194	0.189613110824208	-0.113552804365045	0.342028754330395	-0.0786033695366628	-0.00695988744276966	0.0477651962218356	0.399011937560506	0.399011937560506	0.176315789473684	-0.142105263157895	0.0894630077968841	0.0426014322842305	-0.00941621255461022	-0.214762241091178	-0.113552804365045	-0.0786033695366628	-0.0786033695366628	1	-0.0786033695366628	-0.0786033695366628	0.497821340398864	-0.0786033695366628
"Lactococcus"	-0.225919670552462	0.316287538773447	-0.0451839341104925	0.0451839341104925	-0.165674425071806	0.286164916033119	-0.0455316990416748	0.165674425071806	0.256042293292791	-0.0150613113701642	-0.105429179591149	0.346410161513776	0.0150613113701642	-0.346410161513776	-0.180578779628654	-0.180578779628654	-0.166035765577543	0.533419237068019	0.316287538773447	-0.0628100103056187	0.237567100184981	0.110864646752991	-0.232054351775402	0.35070593437582	0.346711781215247	0.550223586756639	-0.0628100103056187	-0.092768562968351	-0.180578779628654	-0.0628100103056187	0.455371150874576	-0.0434782608695652	0.455371150874576	-0.143568507215511	-0.0628100103056187	0.659505108208997	-0.0786033695366628	-0.0786033695366628	-0.106039510613235	-0.106039510613235	-0.131252563551667	-0.118792474141194	-0.0628100103056187	-0.0434782608695652	-0.0434782608695652	-0.0786033695366628	1	-0.0434782608695652	-0.0434782608695652	-0.0434782608695652
"Anaerofustis"	0.286164916033119	-0.0753065568508208	-0.346410161513776	0.165674425071806	0.0753065568508208	-0.346410161513776	-0.273190194250049	0.0150613113701642	-0.225919670552462	-0.165674425071806	-0.0753065568508208	-0.316287538773447	0.165674425071806	-0.105429179591149	-0.180578779628654	-0.180578779628654	-0.301883210140987	-0.092768562968351	-0.225919670552462	-0.0628100103056187	-0.205891486826984	0.269242713542979	-0.232054351775402	-0.259217429756041	-0.0753721263511407	-0.0786033695366628	-0.0628100103056187	-0.092768562968351	-0.180578779628654	-0.0628100103056187	0.37617616811378	-0.0434782608695652	-0.118792474141194	-0.143568507215511	-0.0628100103056187	-0.0628100103056187	-0.0786033695366628	0.497821340398864	-0.106039510613235	-0.106039510613235	-0.131252563551667	-0.118792474141194	-0.0628100103056187	-0.0434782608695652	-0.0434782608695652	-0.0786033695366628	-0.0434782608695652	1	-0.0434782608695652	-0.0434782608695652
"Enterobacter"	-0.346410161513776	-0.105429179591149	0.0753065568508208	0.346410161513776	-0.256042293292791	-0.225919670552462	0.349076359319507	0.346410161513776	0.105429179591149	0.256042293292791	0.256042293292791	0.135551802331477	0.286164916033119	0.105429179591149	0.377573811950822	0.049248758080542	0.0754708025352469	-0.092768562968351	-0.286164916033119	-0.0628100103056187	-0.205891486826984	0.0475134200369963	-0.0773514505918006	-0.259217429756041	0.286414080134335	-0.0786033695366628	0.659505108208997	0.533419237068019	-0.180578779628654	-0.0628100103056187	0.257383693972586	-0.0434782608695652	0.257383693972586	0.412759458244594	-0.0628100103056187	-0.0628100103056187	0.497821340398864	-0.0786033695366628	-0.106039510613235	0.318118531839706	0.281255493325	-0.118792474141194	-0.0628100103056187	-0.0434782608695652	-0.0434782608695652	0.497821340398864	-0.0434782608695652	-0.0434782608695652	1	-0.0434782608695652
"Psychrobacter"	-0.195797047812134	-0.346410161513776	0.135551802331477	-0.105429179591149	-0.346410161513776	-0.165674425071806	0.197304029180591	-0.0451839341104925	0.0451839341104925	-0.256042293292791	0.165674425071806	0.286164916033119	0.0753065568508208	-0.0451839341104925	-0.180578779628654	0.180578779628654	0.226412407605741	-0.092768562968351	0.286164916033119	-0.0628100103056187	0.300918326900976	0.300918326900976	-0.232054351775402	-0.259217429756041	-0.226116379053422	-0.0786033695366628	-0.0628100103056187	-0.092768562968351	-0.180578779628654	0.659505108208997	-0.118792474141194	-0.0434782608695652	-0.118792474141194	-0.143568507215511	-0.0628100103056187	-0.0628100103056187	-0.0786033695366628	-0.0786033695366628	-0.106039510613235	-0.106039510613235	-0.131252563551667	-0.118792474141194	-0.0628100103056187	-0.0434782608695652	-0.0434782608695652	-0.0786033695366628	-0.0434782608695652	-0.0434782608695652	-0.0434782608695652	1
